V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30
-3.431235013,-2.255994913,-0.852707513,0.143310278,1.224277888,2.540159388,3.411177988,1.923464488,0.215933228,-1.731130813,0.72207007,0.92690527,1.00107787,0.78978687,1.01335067,1.02024117,0.85038767,-0.96689433,-1.35822053,-1.12468583,-1.97045325,-0.73080525,0.19326125,0.15926075,-0.02885525,-1.00593125,-1.99679825,-0.86197085,-0.19817625,-0.58007325
-3.84413801,-2.47316881,-0.88412691,-0.13577086,0.79305849,2.22098599,3.69499099,1.94455439,-0.10184268,-2.12366321,1.01880187,1.61711107,1.91377657,1.67534537,1.82949167,1.47407527,0.82601977,-1.24523243,-1.90784813,-1.08468023,-1.91348965,-0.67411235,0.03808005,0.24882365,0.01527005,-0.62072325,-1.86629695,-0.26340395,0.41896605,-0.28487695
-3.271175157,-2.334915657,-1.082143557,-0.057395755,1.183605743,2.577830343,3.401589343,1.890484143,-0.049860844,-1.811707857,0.99664517,1.06087337,1.28354737,1.01396277,1.32818987,1.14375567,0.92426197,-0.94378413,-1.17547823,-0.87574763,-2.32173986,-0.97010126,-0.02049256,0.14425144,-0.03514256,-1.14927586,-2.45713286,-1.14734226,-0.55573986,-1.07946916
-3.435858658,-2.286422058,-0.782630158,-0.042792438,0.879998242,2.453820442,3.403975342,1.679407142,-0.080720368,-1.745304358,1.20755872,1.42480312,1.52822302,1.40467972,1.53128442,1.50394172,1.39460552,-1.20568428,-1.58588628,-1.11752658,-1.89874422,-0.59902192,0.31826408,0.42492108,0.23537908,-0.91842192,-1.91273952,-0.50699692,0.09236108,-0.48873642
-3.329982846,-2.096129446,-0.778523946,0.011297738,0.902327655,2.188044655,3.329467555,2.204243855,-0.000854717,-2.146834846,0.53953498,1.09183848,1.27117848,1.06897518,1.23117548,0.96290528,0.55768378,-1.12958552,-1.68887452,-1.31442152,-2.42777095,-0.82555995,-0.09228295,0.02603905,-0.19783295,-1.09996695,-2.43522795,-1.22674895,-0.38390895,-1.11453095
-3.102992242,-1.918294142,-0.942380442,-0.07291475,0.840698858,2.239553058,3.274965358,2.076233158,-0.167447612,-1.775724442,0.56891451,0.85121921,1.12650391,0.95411781,1.16144961,0.90515621,0.55917771,-1.15353199,-1.51868879,-1.18886479,-2.51306494,-0.81353594,-0.13871034,0.01873006,-0.13009194,-1.13868294,-2.50228614,-1.14818994,-0.33339494,-0.78537054
-3.645291518,-2.650905418,-1.093374318,-0.121291068,1.052089682,2.376795582,3.459380782,1.944201882,-0.004247515,-1.989689518,0.8129912,1.1319264,1.0841839,0.8378404,1.0647545,1.1752377,0.8994897,-0.7176885,-1.1587787,-0.8822357,-2.15225478,-0.99630658,0.05508742,0.09902542,-0.10228558,-1.03164358,-1.99659058,-0.93668018,-0.25559458,-0.86606498
-3.383732375,-1.973392775,-0.784071075,0.012433872,0.811188985,2.181862325,3.428591125,1.945492425,0.049465308,-2.033788675,0.81452313,1.08467013,1.23968093,1.10054213,1.20675783,1.01006253,0.70589913,-0.87459327,-1.16906827,-0.91518937,-2.24175041,-0.92050041,0.19229159,0.19257359,0.13592059,-0.97786141,-2.12193371,-0.62620741,0.15309159,-0.50102081
-3.442883265,-2.127395965,-0.896660665,-0.068678455,0.901078785,2.322619935,3.604251535,2.065502735,0.140866505,-1.583937565,0.70759058,0.84382808,0.91444128,0.74440698,0.93108128,0.96972458,0.87874628,-0.69236922,-1.17981772,-0.88790322,-2.22676344,-0.96293214,0.01188786,0.09104586,-0.02523614,-1.01754314,-2.48346854,-0.93355214,-0.14744514,-0.67781964
-3.762447208,-2.536921008,-0.937229808,-0.092490398,0.771447592,2.442639992,3.817226792,2.170049292,0.001271616,-2.019488608,0.67310419,1.44101239,1.50567279,1.15624979,1.39458859,1.29965529,0.94977839,-0.94815481,-1.47324351,-1.18961771,-2.30592517,-0.70133057,0.29617083,0.39903733,0.35969443,-0.73419547,-2.02991967,-0.92300797,-0.23090717,-0.75565617
-3.723608501,-2.542558001,-1.042753401,0.087273979,1.115785299,2.869825299,3.695634399,2.168514299,-0.162071044,-2.147384101,0.71220204,1.39348664,1.40979294,1.25089094,1.42143434,1.40684754,0.70384034,-0.91449366,-1.28536196,-0.98316116,-2.20881922,-0.74127382,0.43205178,0.59862078,0.39786378,-0.77794062,-2.01615422,-0.68031222,0.08220078,-0.73176752
-3.577600359,-2.361203659,-0.932827159,-0.088855429,0.827655141,2.522361141,3.800241441,2.173292941,0.158758261,-1.807868259,0.21775052,0.99307752,1.18596752,1.10273372,1.20675382,1.19372042,0.61494742,-0.57076628,-1.02889748,-1.00338418,-2.14773384,-0.81620634,0.04360526,0.15021066,-0.00843534,-1.00461584,-2.12384784,-0.65218034,0.15107006,-0.44203234
-4.019736655,-2.594095955,-1.053182255,0.011724392,0.819778345,2.265965245,3.781119345,2.087322245,-0.049348106,-2.159731455,0.81721694,1.46365784,1.49053194,1.65723734,1.57394614,1.37959634,0.69484124,-1.39543576,-2.03259206,-1.38012106,-2.28379242,-0.89875192,-0.18307572,-0.19698392,-0.19214542,-0.87757342,-2.29545892,-0.78863782,-0.10150142,-0.56681482
-3.186104409,-2.102612409,-0.754715509,-0.03177129,0.585587791,1.903077991,3.047549891,1.705784591,-0.076676774,-1.544490909,0.27556027,0.64079527,0.95107767,0.84627127,0.97997067,0.54927127,0.34371727,-0.91155123,-1.31611173,-0.96008013,-1.5248936,-0.3474016,0.3170764,0.4085344,0.3393744,-0.3272616,-1.401133,-0.2405806,0.1891164,-0.1503746
-3.564263178,-2.452735478,-0.683245478,0.000960632,0.690865862,2.309802922,3.539267822,1.874808622,0.195776322,-1.655276478,0.81066842,1.12914992,0.96157692,0.83739012,0.97496402,1.04923842,0.85905442,-0.97228208,-1.40161558,-1.16237388,-2.01052035,-0.81676645,0.03858595,0.02552655,-0.02435805,-0.90119455,-2.12913755,-0.96388365,-0.26394405,-0.63099605
-3.82192735,-2.62919785,-1.02418355,0.06207708,0.97477205,2.71829215,3.94800155,2.19638895,-0.14814817,-2.34619765,0.52732716,1.23825256,1.42348026,1.26364156,1.36650526,1.19860656,0.47499906,-1.06598494,-1.54029004,-1.11655724,-2.03594142,-0.88116372,-0.00419392,0.09998408,-0.08139842,-1.17582032,-2.21486012,-0.57970892,0.21496508,-0.54764992
-3.856032547,-2.469062747,-0.968472047,-0.109247917,0.881593653,2.442245853,3.721794053,1.924855153,-0.136331617,-2.150658147,0.97536583,1.31038163,1.27187293,1.11021063,1.26706563,1.23324663,0.90803733,-0.73442087,-1.49325937,-0.86459117,-2.1577255,-0.5344295,0.2805685,0.4061085,0.2364565,-0.6938275,-2.0840942,-0.7842945,-0.1159245,-0.5904385
-3.585888863,-2.383296663,-0.591082313,0.101419657,0.808965387,2.517108637,3.838952537,2.016663437,0.053605279,-1.732287263,0.65672095,1.04479725,1.12516175,0.88314695,1.04751525,1.04043125,0.84414095,-0.73095035,-1.35819845,-0.89587705,-2.31573282,-0.99400402,0.02188658,-0.06095882,-0.07148082,-1.07060322,-2.35491382,-1.37084662,-0.77298722,-0.93707432
-3.44338269,-2.09794299,-0.67834873,0.020809188,0.83914127,2.21381231,3.28688301,1.67191051,0.110489776,-1.58786349,0.64563128,1.21008808,1.24379218,1.23177758,1.37468948,1.23501228,0.73560508,-0.70199762,-1.27389452,-1.05310112,-1.84988584,-0.53443514,0.09074766,0.10629376,0.08479056,-0.73325864,-1.87084084,-1.03890704,-0.47218884,-0.87809484
-3.238136396,-2.005830996,-0.899586296,-0.180904666,0.523887904,1.842543204,2.862352204,1.507521804,-0.095435523,-1.708217096,0.62898766,1.09408336,1.36608766,1.20113296,1.38891886,1.21882276,0.77432866,-1.07729984,-1.56735864,-1.28024564,-2.13347369,-0.68245839,-0.00945239,0.05603561,-0.05722639,-0.91486639,-1.97609739,-0.80446139,-0.35906939,-0.71841439
-2.858636342,-1.960754642,-0.550647142,0.102745978,0.861879158,2.209673258,3.131282258,2.117727358,0.421889898,-1.551612842,0.58676128,1.32047358,1.59780178,1.39664398,1.73695118,1.48001038,0.85883598,-1.02650822,-1.73990702,-1.20880002,-1.41346052,-0.26729302,0.31155298,0.34077738,0.16541398,-0.67559602,-1.95142902,-1.06801502,-0.55654872,-0.63867722
-3.738204946,-2.322337846,-0.805033646,0.298087834,1.401277654,2.867433354,3.963142654,2.053430954,0.171629944,-1.909806946,1.08933006,1.44215696,1.53467966,1.26293316,1.55469576,1.59571406,1.23698196,-0.83009964,-1.26366624,-1.02353754,-1.79856592,-0.74719522,0.02746138,0.04305638,-0.25210362,-1.11243362,-2.08051592,-0.93398232,-0.19714862,-0.47845462
-3.76271334,-2.39283394,-0.95221054,-0.07100499,0.81849586,2.23720366,3.67728166,1.89828676,-0.24729354,-2.25630344,0.48069284,1.08556164,1.24659404,1.01207054,1.18264334,1.04584984,0.65322134,-1.19210266,-1.69427116,-1.32342046,-2.10554153,-0.59514593,0.34419047,0.34430147,0.33422747,-0.50273383,-2.00702213,-0.90356553,-0.23375253,-0.91290293
-3.349766694,-2.213186694,-0.902340594,-0.021007414,0.887079006,2.188713906,3.321513906,1.906724306,0.074801083,-1.702487694,0.47243309,0.91925779,1.16007769,0.73784179,1.07117909,0.71740159,0.31751059,-0.86667071,-1.11422151,-0.67797491,-2.05401676,-0.85296856,0.00671944,0.16435144,0.00081644,-0.90282656,-2.33455236,-0.65523356,0.26061644,-0.23524256
-3.536093941,-2.204368141,-0.726185241,0.079305289,0.918963259,2.366418459,3.392297059,2.037960359,0.206852599,-1.791048541,0.84294524,1.16077174,1.17539174,1.12173474,1.32029134,1.41898824,0.95771274,-0.84373556,-1.58058226,-1.02523476,-1.81220286,-0.29627646,0.42752854,0.38838454,0.26626194,-0.57887646,-2.01205286,-1.11245526,-0.50861346,-0.85555246
-3.621993982,-2.206484982,-0.904259432,-0.123671743,0.821877318,2.403984918,3.859846418,2.156973818,-0.116559582,-2.014505282,0.52730454,1.00294594,1.11556554,0.87693814,1.07553154,1.06677284,0.66338184,-0.84946046,-1.27616896,-1.11353046,-2.44639984,-0.85102544,-0.08572544,-0.06189744,-0.17260244,-1.09619044,-2.43336344,-1.05104644,-0.23931044,-1.00545144
-3.716198398,-2.254561498,-0.886573698,0.126317742,1.074829702,2.449599002,3.789740202,2.182569702,0.099752498,-2.048387098,0.92753327,1.23851877,1.30432467,1.09615087,1.27989187,1.25549577,0.90276547,-1.09968273,-1.65948703,-1.05579653,-2.39942787,-0.78681447,0.15086853,0.21339793,0.03989253,-0.99192007,-2.57343997,-1.40536417,-0.39679247,-0.93907247
-4.015770301,-2.498423201,-1.082165201,0.049977704,1.122635499,2.623386399,4.262822699,2.698116899,0.479756969,-1.891700101,1.5365517,2.0001077,1.7679149,1.4852523,1.7059007,1.887838,1.4110447,-0.7327235,-1.0573786,-0.8292676,-1.87281915,-0.54534445,0.34983015,0.49613405,0.24368715,-0.73996045,-2.02581875,-0.74578345,0.08643255,-0.45239805
-3.431504205,-2.190598605,-0.690226845,0.081036422,0.965927595,2.265833495,3.760639295,2.124081495,0.187070385,-1.659963205,0.8562021,1.0552204,1.1335144,0.9040221,1.106256,0.9737998,0.9336412,-0.4615716,-0.9521186,-0.7544476,-2.13082497,-0.92052717,-0.07394167,-0.10549397,-0.11309127,-0.97406157,-2.09526597,-0.82573697,-0.25952447,-0.67199477
-4.070752267,-2.593804967,-1.120880367,-0.034863137,1.131406233,2.562106733,3.705252433,1.774826033,-0.041484832,-1.781535067,1.17708382,1.58128512,1.52465722,1.28231112,1.43291832,1.40870482,0.98802012,-0.65529038,-0.96693258,-0.50933818,-1.80716744,-0.53111974,0.31320556,0.51589006,0.30969006,-0.63986424,-2.03877204,-0.51356744,0.19858956,-0.21497864
-3.579931295,-2.254081495,-0.921912895,0.005421065,0.877885505,2.390489805,3.450945505,2.217562105,-0.003197722,-1.985322095,0.53292695,0.89511055,1.00574975,0.80415895,1.00648985,0.95327215,0.47350715,-1.21326915,-1.45353555,-1.14992885,-2.31229069,-0.94239069,-0.28534619,-0.20977519,-0.38787659,-1.41504119,-2.58554149,-1.07383619,-0.24577919,-0.84101519
-3.714706754,-2.516480354,-0.691870524,0.053331559,0.914294047,2.581427647,3.803939747,2.245652447,0.07368559,-2.047197354,0.87437932,1.16699392,1.22205792,0.99341252,1.23173522,1.35530392,1.14137192,-0.60345778,-1.62608238,-1.14585148,-2.06931111,-0.34391911,0.62587589,0.63358929,0.46794189,-0.53550481,-2.17691181,-0.75343011,0.00614989,-0.50610611
-3.319322414,-2.088953914,-0.775043184,0.13037817,1.020127086,2.488792186,3.456898186,2.167497086,0.039968873,-2.006916214,1.00522483,1.21446033,1.15297913,1.04652443,1.23621013,1.40104433,1.00918213,-1.14228887,-1.83902687,-1.06809747,-1.82243034,-0.60625004,0.27004366,0.28341966,0.19374066,-0.63261064,-1.76797894,-0.62388634,-0.08481534,-0.48117194
-4.031947413,-2.552578513,-1.253869613,0.076953717,1.406601187,2.822740887,4.054027987,2.180620387,0.145224437,-1.849423813,1.20522279,1.42136579,1.39938569,1.20462669,1.48073419,1.61712219,1.47252219,-0.58320921,-1.13407601,-0.78739181,-1.90211828,-0.71486978,0.00751542,0.15147002,-0.05134658,-1.00229838,-2.17317358,-1.00794758,-0.39657858,-0.79380758
-3.49791394,-2.30366694,-0.69187304,0.19074446,1.10116556,2.65222226,3.74583536,2.23041676,0.29125678,-2.02994614,0.37163836,1.05783996,1.37020166,1.10594186,1.36790946,1.15776416,0.85726336,-0.78951124,-1.56165934,-1.28517884,-2.2112755,-0.7955331,-0.0453351,0.0653039,-0.1413021,-1.1387741,-2.3644153,-1.1209151,-0.3487395,-0.6762856
-3.577383855,-2.282050655,-0.786894885,0.157532845,1.102562745,2.492260245,3.387589545,1.996051545,0.098204245,-1.794307455,1.00824504,1.16013764,1.23296614,1.19859844,1.26380644,1.34653244,1.10030284,-1.03489556,-1.65275106,-1.25383056,-1.70022462,-0.22820662,0.52155138,0.52491738,0.36097178,-0.65376412,-2.09941732,-1.17058762,-0.38221762,-0.74317432
-3.485781109,-2.340378309,-0.802344009,0.250949411,1.143577591,2.533271091,3.606574391,1.781406191,0.105821291,-1.708298509,1.25818385,1.77216985,1.71498455,1.65627535,1.72480455,1.73649285,1.30487535,-0.96351685,-1.41720205,-0.97111745,-2.40935991,-0.95897061,0.11345909,0.31085319,0.12573479,-0.87693001,-2.38639191,-0.91628041,-0.56236201,-0.85485461
-3.722306571,-2.363096371,-0.646901631,0.17460501,0.92315423,2.31111683,3.45329543,1.80695793,-0.034072655,-1.879544871,1.06717641,1.14137241,1.25032991,1.17226821,1.31220061,1.28374791,1.19856041,-0.96605359,-1.47156159,-1.12186379,-1.5492373,-0.1685898,0.7451197,0.6976827,0.6111057,-0.550291,-1.5820547,-0.2023663,0.4826563,-0.0166937
-3.393189751,-2.154195351,-0.728457651,-0.014697831,0.702630019,2.146167949,3.360138649,1.765099549,0.081538149,-1.720896351,0.43420645,0.95300845,1.23947445,1.03430605,1.25383185,1.11486385,0.80014165,-1.10279215,-1.69855415,-1.22904975,-1.6990522,-0.0468575,0.7022425,0.7349471,0.6301791,-0.3347799,-1.851535,-0.8483825,-0.24829,-0.6715285
