V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30
-2.425299838,-1.602128938,-0.556573738,-0.017004773,0.603766592,1.446782862,2.433655562,1.402153562,0.052159149,-1.337510438,-0.37456844,0.25747436,0.70449076,0.54199456,0.69570596,0.31726056,-0.36881824,-0.59267294,-0.65871314,-0.52215344,-1.00678813,-0.11942353,0.57349447,0.62127447,0.56390547,0.03180947,-0.88275553,-0.07653813,0.35931897,-0.06429753
-2.499681012,-1.591929212,-0.497288312,0.00574188,0.567200448,1.585605488,2.438532288,1.406729288,0.047078258,-1.461989112,-0.3663038,0.3219102,0.86855,0.6980382,0.8793406,0.367716,-0.3541628,-0.6947742,-0.9800818,-0.7402324,-1.193614,0.0925166,0.7066635,0.761442,0.660473,0.031546,-1.1215506,-0.1783615,0.340403,-0.099518
-2.654826473,-1.660944073,-0.466375973,0.056895281,0.544954427,1.577548127,2.546435427,1.521033427,0.015055807,-1.479775973,-0.24697666,0.33106474,0.68024734,0.55581734,0.65374094,0.30284404,-0.14334306,-0.66073666,-0.78903096,-0.68362706,-0.9337731,0.0355999,0.5929349,0.6291049,0.5526589,-0.0601041,-1.0675221,-0.1106481,0.3555309,0.0062179
-2.500566612,-1.596193112,-0.477974972,-0.037727402,0.585560429,1.519113389,2.529064289,1.357626589,-0.005138586,-1.373764012,-0.3930642,0.3089116,0.6776729,0.4724327,0.671596,0.3279953,-0.2652987,-0.4951114,-0.6094571,-0.6956771,-0.8301056,-0.0248616,0.4480024,0.4769704,0.4250084,0.0133204,-0.8171746,-0.0386586,0.3369284,0.0105704
-2.763256142,-1.765469742,-0.605123712,0.092505859,0.803623959,1.685737959,2.654291459,1.391780859,0.008515843,-1.502606342,0.06900521,0.38895391,0.58982541,0.39151251,0.62712661,0.42174851,0.07273121,-0.76131049,-0.96257379,-0.83701909,-1.29587792,0.19051008,0.87295008,0.86318008,0.79320508,0.19538408,-1.38391032,-0.26054232,0.20064508,-0.17554392
-2.396932158,-1.521507658,-0.442689688,-0.016265765,0.468275982,1.470383642,2.319441342,1.392413142,0.073444716,-1.346563558,-0.3497154,0.4190479,0.7801451,0.6145519,0.8530916,0.3388776,-0.2972834,-0.7167584,-0.8577431,-0.7842138,-0.73961145,0.04749405,0.53204855,0.55655755,0.48015855,-0.02927245,-0.97811545,-0.16599145,0.25388255,0.04284955
-2.588717063,-1.675045963,-0.704814513,-0.014718758,0.653679577,1.784877637,2.507472837,1.536466637,0.034517372,-1.533717763,-0.28273481,0.35112219,0.75302819,0.65937319,0.74237769,0.32161439,-0.23834681,-0.71547661,-0.87320701,-0.71775041,-1.1515439,-0.0096329,0.6351096,0.7614426,0.6671671,-0.1011314,-1.2095644,-0.0623754,0.4190866,0.0514421
-2.381148,-1.4379684,-0.5942327,0.011182432,0.6455928,1.4934354,2.1948698,1.3071627,0.014992564,-1.2538866,-0.19228452,0.26323608,0.49935648,0.28720478,0.52579048,0.34159048,-0.05641592,-0.42497852,-0.68337212,-0.56012722,-0.83893465,-0.03587865,0.55036735,0.62635235,0.60739735,0.03665485,-0.90149565,-0.24907965,0.27465635,-0.07003965
-2.701608956,-1.806285856,-0.856861076,-0.113657156,0.893399044,1.801947144,2.626970944,1.702681444,0.056358324,-1.602943856,-0.10531358,0.29001962,0.61154702,0.36819602,0.66545302,0.39812232,0.06543252,-0.60493798,-0.97260498,-0.71591398,-1.04498679,0.03205521,0.65384321,0.71823821,0.53696221,-0.09844339,-1.19174979,-0.11945429,0.50177021,0.01176521
-2.16180118,-1.37607728,-0.55312185,-0.015292623,0.58202082,1.36478092,2.14966112,1.22390282,0.017210533,-1.23128328,-0.26520484,0.37796216,0.73442116,0.65840696,0.75005066,0.39715966,-0.19145204,-0.79142554,-0.90243484,-0.76748334,-0.78411328,0.05919032,0.51331832,0.59608532,0.48643672,0.02166432,-0.78597368,-0.18322068,0.19151832,-0.11490568
-2.267721942,-1.407747742,-0.480848142,0.050912288,0.564173908,1.432306858,2.145523958,1.153408158,-0.008990402,-1.181016942,-0.19247867,0.33610373,0.81741793,0.70491233,0.78853693,0.25108223,-0.34944237,-0.78784277,-0.91168607,-0.65660327,-0.82751091,0.09009509,0.55047109,0.60643309,0.52761859,0.08655209,-0.80681731,-0.22172791,0.14846809,-0.15358191
-2.75173943,-1.77155593,-0.62863843,0.024237844,0.77494077,1.79526727,2.56853187,1.56407907,0.0349596,-1.61008263,-0.01598176,0.39416524,0.66327094,0.54531154,0.66802764,0.32022324,-0.03165376,-0.67908276,-1.12371376,-0.74056656,-1.05661289,0.02741661,0.61014801,0.69256361,0.58022561,-0.01791539,-0.94625339,-0.19623039,0.39044761,-0.08378939
-2.409815951,-1.551671451,-0.593614821,0.001510459,0.643656749,1.455677049,2.264003649,1.392239849,0.101181219,-1.303166751,-0.45565542,0.27064138,0.73712098,0.50254658,0.78587998,0.33550738,-0.21799892,-0.56739262,-0.73467662,-0.65597272,-0.70851045,0.05468955,0.52241955,0.53231705,0.43730955,-0.12663745,-0.95595445,-0.16351645,0.34881855,0.05906455
-2.51692409,-1.64484149,-0.66274489,-0.010364236,0.66766211,1.61014081,2.40200891,1.64416721,0.055838058,-1.54494239,-0.24916485,0.51788765,0.94248495,0.83829315,1.04337475,0.66509855,-0.03992015,-1.07824835,-1.40712785,-1.23267785,-0.84298488,0.05270012,0.56794412,0.56988212,0.48439762,-0.03451988,-0.86225938,-0.17984148,0.34639812,-0.10171648
-2.76605855,-1.75492925,-0.64802965,-0.067145803,0.69879495,1.77129595,2.63873895,1.78179395,0.0185944,-1.67305495,-0.01691661,0.30453219,0.88246779,0.61902439,0.80909279,0.31489749,0.04571919,-0.81091931,-1.27956881,-0.86832911,-1.03769962,0.14280938,0.64903478,0.71503178,0.60600238,-0.03010082,-1.07774922,-0.28161322,0.30750678,0.00677778
-2.466995123,-1.461361923,-0.594458993,-0.034206333,0.584763617,1.575077377,2.370408777,1.375141377,-0.026236349,-1.322132423,-0.18721066,0.27323934,0.69016134,0.51191774,0.70809204,0.32207204,-0.16464116,-0.62389436,-0.86444466,-0.66529166,-0.80949332,0.13000278,0.53658368,0.58495208,0.44553408,-0.11275462,-1.00398692,-0.18607842,0.36301958,0.05222108
-2.457416531,-1.582425231,-0.688194431,-0.061196912,0.636383099,1.558808869,2.392748569,1.401735269,0.079161929,-1.279604631,-0.32287913,0.31523697,0.78273017,0.60885717,0.77599867,0.40869477,-0.19141663,-0.71791183,-0.91773533,-0.74157483,-0.80870515,0.03618785,0.49225785,0.54810335,0.43270385,-0.08990615,-1.00753915,-0.11085315,0.34425585,0.16349485
-2.653534282,-1.728390482,-0.750933612,-0.067496113,0.800731218,1.783697818,2.747475318,1.483513718,-0.082967802,-1.532095782,0.06734936,0.33981196,0.61333726,0.33239346,0.57314296,0.28823796,0.02622826,-0.62860254,-0.94379864,-0.66810004,-1.30876841,-0.11092241,0.65473909,0.76587959,0.70313259,0.09599959,-0.89240381,-0.07611341,0.37311359,-0.20465641
-2.437854712,-1.607520012,-0.605542812,-0.021976252,0.628810318,1.556784188,2.461067888,1.373987288,-0.035176682,-1.312579212,-0.22904551,0.47645479,0.73953619,0.54838409,0.66768129,0.29028329,-0.29632101,-0.70867411,-0.87565421,-0.61264481,-0.99809263,-0.07207293,0.57113207,0.64067907,0.54464767,-0.06111253,-0.94765693,-0.11151693,0.41409107,0.01990207
-2.362190909,-1.407582109,-0.618448239,0.010212199,0.685578421,1.473977491,2.211032191,1.454534491,-0.017844829,-1.429268709,-0.2725518,0.4098105,0.8545877,0.7875798,0.8403994,0.3760328,-0.2445678,-0.7451264,-1.1172862,-0.888878,-0.75516445,-0.06669745,0.22895655,0.33472855,0.19882855,-0.14993845,-0.63951845,0.08697155,0.54975055,0.21208305
-2.487552192,-1.420668692,-0.498138592,-0.028470338,0.502112258,1.505267108,2.346129608,1.421865408,0.054663326,-1.395207892,-0.17534628,0.38242162,0.69750762,0.60249232,0.71492202,0.28605602,-0.24835018,-0.67619098,-0.86951198,-0.71400018,-0.78960009,0.15608941,0.62028191,0.59734291,0.52343241,-0.11915669,-1.04073009,-0.28277459,0.27140391,0.06371091
-2.599291168,-1.728462668,-0.651627668,-0.00110412,0.649824173,1.780823133,2.572638233,1.383173733,0.01695432,-1.422927968,-0.00057393,0.34967307,0.50675867,0.31975477,0.52961407,0.24844007,-0.15822723,-0.54516163,-0.73534593,-0.51493193,-0.90606491,0.20118269,0.67942469,0.64693829,0.62640069,0.05025769,-1.12354031,-0.28978631,0.26094919,-0.14576171
-2.491187928,-1.478910328,-0.472567778,0.051754515,0.625069172,1.542429972,2.245034572,1.408065172,0.036602456,-1.466289828,0.09735377,0.38077297,0.63079557,0.40475737,0.61750067,0.28987687,-0.12862513,-0.67013263,-0.96994233,-0.65235713,-0.87413482,0.07041218,0.67260318,0.66541918,0.60618318,-0.08718282,-0.97004982,-0.25498322,0.26079178,-0.08905882
-2.467333741,-1.687969741,-0.661492371,0.013392932,0.69952556,1.68150606,2.48891966,1.60538186,-0.035848978,-1.636081241,0.11460868,0.38107618,0.69525048,0.46020168,0.65556418,0.35082318,0.05761818,-0.76299982,-1.19564522,-0.75649752,-1.1225298,0.0818122,0.7951802,0.8371052,0.7171922,-0.0439478,-1.0716318,-0.2933928,0.3075852,-0.2073728
-2.278244262,-1.483761062,-0.540995762,0.032688265,0.518823338,1.525337538,2.276513538,1.468597438,-0.049497966,-1.469461062,0.01837071,0.43605491,0.65357091,0.43098161,0.59940591,0.39408631,-0.00468309,-0.73944109,-1.06915279,-0.71919339,-0.94403765,0.04367985,0.55485235,0.57277285,0.54651235,0.03169235,-0.80066315,-0.14761365,0.28311835,-0.14031365
-2.403393104,-1.489002604,-0.612288204,-0.038514004,0.681491956,1.578816996,2.252264696,1.343975496,0.027198472,-1.340549704,-0.1551909,0.3511962,0.6420094,0.5043911,0.5673169,0.1764344,-0.2149632,-0.5619991,-0.8199144,-0.4892804,-0.93706525,0.05269575,0.60736575,0.68210875,0.54216075,-0.12135975,-0.93946225,-0.17010325,0.31566175,-0.03200225
-2.526563385,-1.652571085,-0.501007285,-0.019487487,0.584142515,1.664381515,2.362907515,1.477589115,0.03742717,-1.426818585,-0.17891863,0.40343637,0.95164937,0.68448287,0.90495277,0.40419387,-0.16923463,-0.89588513,-1.20528863,-0.89938823,-1.09935965,0.09850675,0.82579195,0.83992395,0.77660335,-5.42E-05,-1.11663465,-0.29271825,0.15797435,-0.19003365
-2.50869839,-1.55823139,-0.59681459,0.014180977,0.67598691,1.60175561,2.41867681,1.48218471,-0.023763757,-1.50527689,0.07273181,0.34438381,0.69809711,0.43385541,0.65070881,0.22676311,-0.09352059,-0.68071229,-1.00180359,-0.65050359,-1.01349636,-0.02041236,0.51892724,0.58714664,0.55266314,0.04162014,-0.81930936,-0.10378236,0.32879764,-0.07215436
-2.371329103,-1.471298203,-0.522303603,0.034201443,0.540912347,1.459920397,2.278323597,1.308502997,0.038280727,-1.295210603,-0.30723564,0.34275926,0.90428106,0.76626706,0.88882456,0.38087456,-0.17276374,-0.78269294,-1.16777194,-0.85254224,-0.77811564,0.14875636,0.60728296,0.65621536,0.55735136,-0.03920564,-1.03948664,-0.32148424,0.25104076,-0.04235464
-2.558620649,-1.645768649,-0.634387149,-0.022049039,0.592801851,1.652604851,2.482060451,1.556342551,0.036846133,-1.459830349,-0.31442517,0.46691813,0.90789443,0.72639123,0.89846303,0.37934273,-0.30937597,-0.82052127,-1.04834357,-0.88634357,-1.0184846,0.1613274,0.6860749,0.7402734,0.6161069,-0.0604516,-1.2699646,-0.2571626,0.4510884,-0.0488076
-2.406190477,-1.717865077,-0.731949677,0.007116253,0.695210323,1.734375923,2.255882623,1.465252423,0.050213863,-1.352046177,-0.31866572,0.41804208,0.88665308,0.65565508,0.90666188,0.55991828,-0.12634532,-0.79993872,-1.24832272,-0.93365792,-0.75208785,0.11579735,0.62207875,0.76490515,0.58113675,-0.08978465,-0.99559425,-0.30741725,0.12505825,-0.06409225
-2.393818434,-1.510232034,-0.617900534,0.032053027,0.688303467,1.518349367,2.296970467,1.271973167,0.005818042,-1.291516534,-0.34466742,0.34989468,0.86453908,0.67277858,0.83838838,0.26078688,-0.38413932,-0.77175142,-0.80950652,-0.67632292,-0.7513163,0.0102287,0.5255637,0.6130067,0.4517077,-0.1630377,-0.9268263,-0.1078173,0.3310521,0.0174387
-2.597824633,-1.678746133,-0.715499233,-0.047502963,0.733998637,1.763133567,2.590394567,1.510861067,-0.026772343,-1.532042533,-0.21126273,0.54517707,0.91995017,0.67777437,0.87277477,0.45118097,-0.23972223,-0.93568323,-1.24213693,-0.83805223,-1.18183756,-0.03542416,0.59366244,0.73310684,0.63115484,-0.03590476,-1.09554716,0.03034384,0.39980284,-0.03935716
-2.515180107,-1.682569207,-0.718495647,-0.016007946,0.739063823,1.751896093,2.399229093,1.534057493,0.033439413,-1.525433007,-0.4460435,0.3446295,0.9032803,0.6576393,0.9309201,0.4069791,-0.2295662,-0.7525201,-0.9693515,-0.845967,-0.88827063,-0.03560363,0.50372487,0.61211077,0.45865377,-0.17541863,-0.96420063,-0.06599663,0.48715437,0.06784637
-2.351088193,-1.568281493,-0.591451843,-0.004843217,0.615516667,1.553355307,2.267522207,1.414646507,0.03333635,-1.368712293,-0.32220335,0.39551345,0.85799035,0.57610605,0.82741075,0.43887755,-0.15454995,-0.80871665,-0.92488225,-0.88554595,-0.81138444,0.14526556,0.71933656,0.74066856,0.61701756,-0.03227944,-1.14790304,-0.43334244,0.29710856,-0.09448744
-2.423769742,-1.476514042,-0.707639312,-0.076356173,0.618012558,1.631462858,2.396054058,1.510041258,-0.059309617,-1.411981842,-0.17503709,0.37455741,0.80615551,0.56811561,0.84976721,0.42189141,-0.14038279,-0.80727929,-1.06372419,-0.83406379,-0.88200094,0.09117606,0.49721856,0.59150406,0.47432706,-0.02183994,-0.95472444,-0.13653094,0.24955906,0.09131146
-2.568532681,-1.638081481,-0.575409081,-0.008242444,0.616664619,1.651147619,2.503443919,1.558476419,-0.026021205,-1.513445681,-0.08788666,0.34777994,0.72187464,0.62178094,0.76448174,0.38636194,-0.05344526,-0.76399756,-1.12759506,-0.80935466,-0.92199289,-0.01178689,0.55234811,0.60590211,0.52113261,-0.07502689,-0.93067449,-0.12952189,0.44503011,-0.05540989
-2.713591189,-1.830345889,-0.773230389,0.003648351,0.831243911,1.808442211,2.614437311,1.552142511,0.067393961,-1.560140789,-0.24259968,0.31565542,0.68862142,0.50584252,0.69846872,0.41915932,-0.09745438,-0.65334068,-0.90917408,-0.72517858,-0.92084647,0.04636623,0.62156123,0.65777923,0.54188873,-0.09844877,-1.06300737,-0.10537377,0.34319573,-0.02311477
-2.595548665,-1.728364265,-0.667174495,0.015357506,0.682763695,1.716947735,2.563424935,1.405577835,0.064716481,-1.457700765,-0.44625076,0.30881444,0.75813244,0.58100964,0.80591994,0.34954464,-0.41449336,-0.66688986,-0.61247656,-0.66331056,-0.85438938,-0.04324998,0.50304562,0.61955002,0.47909862,-0.07886138,-1.02996478,-0.00294298,0.44876562,-0.04105138
-2.949014351,-1.604316251,-0.399177651,0.097269976,0.590928179,1.639852449,2.676986249,1.432507349,0.058417799,-1.543453751,-0.00547387,0.24497383,0.45713903,0.30827043,0.44552503,0.22316743,0.03558983,-0.45526757,-0.73108957,-0.52283457,-0.8857429,0.0231318,0.6133818,0.6356808,0.5732262,-0.1455882,-1.0561109,-0.1773352,0.4220308,-0.0026742
-2.537906676,-1.748078176,-0.699714726,-0.085737498,0.632994224,1.804687624,2.576856324,1.650808724,-0.056565147,-1.537344676,-0.10390539,0.45423011,0.77089341,0.64579191,0.75384711,0.27343951,-0.16795589,-0.74275339,-1.19020149,-0.69338589,-1.2383051,-0.0087526,0.6920329,0.8219979,0.7140199,-0.0700631,-1.2824186,-0.1227741,0.5026679,-0.0084051
-2.511589983,-1.536542883,-0.596776053,-0.009983888,0.574022577,1.590383917,2.495760017,1.344252017,-0.000119136,-1.349406583,0.01564031,0.35762561,0.64721151,0.42722601,0.57272031,0.23641531,-0.14662869,-0.70825219,-0.80604119,-0.59591699,-0.9810599,0.0235511,0.6439551,0.6596206,0.6126801,-0.0278769,-1.1127654,-0.0933319,0.3536631,-0.0784359
-2.553808015,-1.647520715,-0.712226665,-0.048975075,0.588595085,1.715068885,2.593751885,1.575777085,-0.020964755,-1.489697715,-0.02234823,0.28654827,0.62895607,0.44546277,0.54569437,0.20871007,-0.01124823,-0.60858923,-0.84609093,-0.62709493,-1.19233219,-0.06170949,0.59927551,0.70823551,0.66845851,0.00629351,-1.17082589,-0.07601049,0.53969751,-0.02108249
-2.515460332,-1.644607632,-0.542075092,0.01779338,0.646418908,1.648433268,2.454110368,1.405598568,0.049309799,-1.519521232,-0.11980882,0.39569428,0.65996558,0.48845518,0.63920678,0.33860258,-0.09087742,-0.65489672,-0.98217802,-0.67416342,-1.07315531,0.14260679,0.70439329,0.69888129,0.65496129,0.05322829,-1.06509751,-0.15633871,0.25866769,-0.21814711
-2.45311694,-1.51393134,-0.52386421,0.00473196,0.64088593,1.52593966,2.51906806,1.27882386,-0.07602184,-1.40251514,-0.14560342,0.30738958,0.62551068,0.45589468,0.56792788,0.32547728,-0.26556312,-0.64211072,-0.63825652,-0.59066632,-1.11760701,-0.16934261,0.47509339,0.54185839,0.54749639,0.13689339,-0.85626361,0.10500039,0.44286489,-0.10599361
-2.647897383,-1.508477783,-0.523823083,0.041446759,0.771010857,1.504685717,2.457545617,1.281768317,0.002483669,-1.378742683,-0.12323955,0.39947485,0.66474865,0.48533385,0.68162525,0.44514785,-0.08866735,-0.71924155,-0.98462285,-0.76055915,-1.2226059,0.2077167,0.6907437,0.7174523,0.5816697,0.0774627,-1.2629163,-0.1820323,0.3265317,0.0659777
-2.841276434,-1.783979934,-0.579721834,0.008938731,0.789296466,1.748571266,2.611704566,1.622415366,0.04440554,-1.620353734,-0.28433813,0.26523837,0.71440677,0.54819227,0.73729157,0.33750757,-0.20893663,-0.65382763,-0.74908273,-0.70645143,-0.9368408,-0.0110208,0.4930082,0.5318312,0.3772552,-0.1455002,-1.0718158,0.0207717,0.6457217,0.0965896
-2.451082603,-1.478271803,-0.548058453,-0.031152387,0.441333837,1.618293697,2.326377197,1.438959597,0.043397417,-1.359796503,-0.21712521,0.34985419,0.64930929,0.40519049,0.65345579,0.42088739,-0.04605421,-0.62497781,-0.87200671,-0.71853321,-0.88715989,0.02725771,0.56666711,0.60272251,0.58481811,-0.07269889,-0.85978889,-0.21297749,0.26779111,-0.01663139
-2.44731253,-1.55478693,-0.53314403,-0.09428093,0.52571011,1.52199577,2.53040917,1.46981537,0.007659533,-1.42606553,-0.03864847,0.30976603,0.62066353,0.44967303,0.63649923,0.27465453,-0.11691167,-0.62443667,-0.85882247,-0.65243707,-1.15719446,0.00416854,0.64763954,0.63528054,0.61107654,0.08091154,-0.90353046,-0.03498546,0.31089614,-0.19426246
-2.608086056,-1.750258956,-0.805717256,0.081598587,0.892926204,1.658664744,2.412671144,1.316487544,0.121220397,-1.319506356,-0.27443704,0.28227006,0.62205326,0.45037226,0.56352126,0.33011886,-0.15516874,-0.58113274,-0.68433674,-0.55326044,-0.93863728,0.00692742,0.62278542,0.67069202,0.51419982,0.01749142,-1.00314358,-0.15669358,0.28856392,-0.02218558
-3.049060564,-1.910690664,-0.852180364,-0.014294051,0.872907636,1.962607936,3.070013336,1.644679336,-0.051425134,-1.672557464,-0.45336898,0.04242712,0.55781112,0.37332522,0.53894392,-0.00027758,-0.34026898,-0.24489758,-0.21225688,-0.26143738,-0.9871663,-0.1163193,0.6673467,0.6519407,0.6070327,-0.1834388,-0.9499388,-0.0196313,0.3731397,-0.0429653
-2.455932649,-1.669471349,-0.774729649,-0.093963754,0.631021752,1.604765752,2.486310052,1.545208752,0.047090442,-1.320299349,-0.04426625,0.30587895,0.54364265,0.43787865,0.61313725,0.29063955,-0.11122375,-0.62996235,-0.78315805,-0.62256665,-1.17882884,-0.09018904,0.68834356,0.80136456,0.77719156,0.11438856,-0.97884044,-0.20604344,0.25625396,-0.18364044
-2.823451866,-1.890706166,-0.700029466,0.027090761,0.919335334,1.798115734,2.714882934,1.623040334,0.083619568,-1.751897166,-0.3786306,0.333241,0.9296256,0.6734307,0.8550815,0.3259487,-0.3708134,-0.674831,-0.916277,-0.7767755,-0.98763051,-0.04371851,0.65413949,0.66006349,0.53553299,-0.06266551,-1.02137091,-0.12417551,0.42084449,-0.03101951
-2.905697046,-1.739393746,-0.645781546,-0.01519147,0.784198754,1.739524254,2.807965354,1.537105854,0.023737534,-1.586467946,-0.15291167,0.34779733,0.74063783,0.45315513,0.71194483,0.26216083,-0.21954317,-0.65508077,-0.84158817,-0.64657217,-1.10370794,0.16222806,0.71801406,0.69173806,0.68003306,0.07646846,-1.14180894,-0.14704294,0.21998506,-0.15590694
-2.228682053,-1.569773853,-0.860797053,-0.083237553,0.721774017,1.536963647,2.464878147,1.409228847,-0.082242993,-1.308111153,-0.10025582,0.28378008,0.65232018,0.39805548,0.69264418,0.32137818,-0.01886752,-0.65153922,-0.89908472,-0.67843082,-0.86372791,-0.16379651,0.36539149,0.51824749,0.52953889,0.13198149,-0.50312451,0.01725299,0.17876709,-0.21053051
-2.652852537,-1.610099237,-0.640795837,-0.011416489,0.690181663,1.639634163,2.640909363,1.312116263,0.022528682,-1.390206037,-0.19498466,0.12984934,0.41685514,0.33611614,0.53494474,0.24381774,0.06228324,-0.36617956,-0.66417646,-0.49852566,-0.92455903,0.01812347,0.56152777,0.52633177,0.55009677,-0.08234023,-0.95298423,-0.08795783,0.36334877,0.02841277
-2.770520992,-1.852868792,-0.722832232,-0.021053181,0.572831148,1.881278808,2.774110708,1.673282208,-0.025500083,-1.508727592,-0.04287809,0.25839091,0.56758761,0.40856531,0.59471961,0.28983891,0.10937241,-0.58611909,-0.87341909,-0.72605849,-1.06387185,0.12458765,0.75995565,0.73975625,0.71790315,-0.02464035,-1.38052835,-0.25567695,0.37496165,0.00755315
-2.684411443,-1.612531143,-0.619005273,-0.011660709,0.738448458,1.587175758,2.567356258,1.522261758,0.036566479,-1.524200143,-0.16666445,0.26307575,0.70889845,0.43093245,0.70948515,0.23035815,-0.33831725,-0.64247525,-0.71789375,-0.47739925,-0.81262344,-0.08299764,0.43919436,0.41469836,0.34179836,-0.13824294,-0.90190814,0.00680836,0.57317896,0.16009376
-2.673630276,-1.641357976,-0.582805276,0.060056946,0.649148524,1.784002524,2.487683124,1.455471224,-0.01887904,-1.519689776,-0.30642286,0.33617914,0.69665064,0.55480494,0.70649944,0.38857214,-0.24965056,-0.64629536,-0.78911116,-0.69122636,-0.72917322,0.15033378,0.62067778,0.55530078,0.46958478,-0.16421022,-1.03792702,-0.22479822,0.29009978,0.07011178
-2.996104798,-1.897676998,-0.788840798,-0.003232938,0.844486702,1.863509602,2.862014202,1.671808202,0.056537624,-1.612500798,-0.22795569,0.26553301,0.65716401,0.47003531,0.63696201,0.33393801,-0.08045449,-0.54504549,-0.83778769,-0.67238899,-1.09330054,-0.07617864,0.68645846,0.70356546,0.59486096,-0.12283564,-1.20401454,-0.05137634,0.48483936,0.07798146
-2.567977713,-1.707496813,-0.675487213,0.009784853,0.749680028,1.715326388,2.399331888,1.457254988,0.079799308,-1.460215713,-0.12907953,0.29194567,0.62966927,0.38413097,0.58739747,0.28057707,-0.09731133,-0.58285803,-0.78124403,-0.58322753,-0.95312925,0.12208235,0.73329375,0.70634175,0.59951875,-0.12557785,-1.08664525,-0.25863875,0.28438375,-0.02162925
